,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,hour_of_day,day_of_week,day_of_month,month,7DayAvg,7DayAvg_new
9837,2012-10-14 06:00:00,Winter,0,0,Clear Skies,16.4,20.455,82,11.0014,9838,6,6,14,10,7597.0,7525.0
9838,2012-10-14 07:00:00,Winter,0,0,Clear Skies,17.22,21.21,82,15.0013,9839,7,6,14,10,7621.0,7549.0
9839,2012-10-14 08:00:00,Winter,0,0,Clear Skies,18.04,21.97,77,12.998,9840,8,6,14,10,7645.0,7573.0
9840,2012-10-14 09:00:00,Winter,0,0,Partly Cloudy,19.68,23.485,67,19.0012,9841,9,6,14,10,7669.0,7597.0
9841,2012-10-14 10:00:00,Winter,0,0,Clear Skies,22.14,25.76,56,12.998,9842,10,6,14,10,7693.0,7621.0
9842,2012-10-14 11:00:00,Winter,0,0,Clear Skies,22.96,26.515,52,19.9995,9843,11,6,14,10,7717.0,7645.0
9843,2012-10-14 12:00:00,Winter,0,0,Clear Skies,25.42,31.06,46,22.0028,9844,12,6,14,10,7741.0,7669.0
9844,2012-10-14 13:00:00,Winter,0,0,Clear Skies,26.24,31.06,41,30.0026,9845,13,6,14,10,7765.0,7693.0
9845,2012-10-14 14:00:00,Winter,0,0,Clear Skies,27.06,31.06,39,27.9993,9846,14,6,14,10,7789.0,7717.0
9846,2012-10-14 15:00:00,Winter,0,0,Clear Skies,27.06,31.06,39,27.9993,9847,15,6,14,10,7813.0,7741.0
9847,2012-10-14 16:00:00,Winter,0,0,Clear Skies,26.24,31.06,41,19.9995,9848,16,6,14,10,7837.0,7765.0
9848,2012-10-14 17:00:00,Winter,0,0,Clear Skies,26.24,31.06,44,12.998,9849,17,6,14,10,7861.0,7789.0
9849,2012-10-14 18:00:00,Winter,0,0,Clear Skies,23.78,27.275,60,16.9979,9850,18,6,14,10,7885.0,7813.0
9850,2012-10-14 19:00:00,Winter,0,0,Clear Skies,22.96,26.515,64,15.0013,9851,19,6,14,10,7909.0,7837.0
9851,2012-10-14 20:00:00,Winter,0,0,Clear Skies,22.14,25.76,73,15.0013,9852,20,6,14,10,7933.0,7861.0
9852,2012-10-14 21:00:00,Winter,0,0,Clear Skies,22.96,26.515,73,30.0026,9853,21,6,14,10,7957.0,7885.0
9853,2012-10-14 22:00:00,Winter,0,0,Clear Skies,22.96,26.515,73,26.0027,9854,22,6,14,10,7981.0,7909.0
9854,2012-10-14 23:00:00,Winter,0,0,Partly Cloudy,22.96,26.515,68,19.0012,9855,23,6,14,10,8005.0,7933.0
9855,2012-10-15 00:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,73,16.9979,9856,0,0,15,10,8029.0,7957.0
9856,2012-10-15 01:00:00,Winter,0,1,Partly Cloudy,23.78,27.275,64,26.0027,9857,1,0,15,10,8053.0,7981.0
9857,2012-10-15 02:00:00,Winter,0,1,Partly Cloudy,23.78,27.275,64,23.9994,9858,2,0,15,10,8077.0,8005.0
9858,2012-10-15 03:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,73,16.9979,9859,3,0,15,10,8101.0,8029.0
9859,2012-10-15 04:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,68,15.0013,9860,4,0,15,10,8125.0,8053.0
9860,2012-10-15 05:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,73,19.0012,9861,5,0,15,10,8149.0,8077.0
9861,2012-10-15 06:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,73,19.9995,9862,6,0,15,10,8173.0,8101.0
9862,2012-10-15 07:00:00,Winter,0,1,Partly Cloudy,23.78,27.275,68,22.0028,9863,7,0,15,10,8197.0,8125.0
9863,2012-10-15 08:00:00,Winter,0,1,Partly Cloudy,24.6,30.305,64,26.0027,9864,8,0,15,10,8221.0,8149.0
9864,2012-10-15 09:00:00,Winter,0,1,Light Storms/Rain,24.6,29.545,69,26.0027,9865,9,0,15,10,8245.0,8173.0
9865,2012-10-15 10:00:00,Winter,0,1,Partly Cloudy,24.6,29.545,73,26.0027,9866,10,0,15,10,8269.0,8197.0
9866,2012-10-15 11:00:00,Winter,0,1,Partly Cloudy,24.6,29.545,73,26.0027,9867,11,0,15,10,8293.0,8221.0
9867,2012-10-15 12:00:00,Winter,0,1,Light Storms/Rain,24.6,28.79,78,22.0028,9868,12,0,15,10,8317.0,8245.0
9868,2012-10-15 13:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,88,15.0013,9869,13,0,15,10,8341.0,8269.0
9869,2012-10-15 14:00:00,Winter,0,1,Partly Cloudy,24.6,28.79,78,19.0012,9870,14,0,15,10,8365.0,8293.0
9870,2012-10-15 15:00:00,Winter,0,1,Clear Skies,24.6,28.79,78,22.0028,9871,15,0,15,10,8389.0,8317.0
9871,2012-10-15 16:00:00,Winter,0,1,Clear Skies,22.96,26.515,64,19.9995,9872,16,0,15,10,8413.0,8341.0
9872,2012-10-15 17:00:00,Winter,0,1,Clear Skies,22.96,26.515,64,16.9979,9873,17,0,15,10,8437.0,8365.0
9873,2012-10-15 18:00:00,Winter,0,1,Light Storms/Rain,22.14,25.76,77,8.9981,9874,18,0,15,10,8461.0,8389.0
9874,2012-10-15 19:00:00,Winter,0,1,Light Storms/Rain,21.32,25.0,83,6.0032,9875,19,0,15,10,8485.0,8413.0
9875,2012-10-15 20:00:00,Winter,0,1,Partly Cloudy,21.32,25.0,72,26.0027,9876,20,0,15,10,8509.0,8437.0
9876,2012-10-15 21:00:00,Winter,0,1,Clear Skies,21.32,25.0,59,22.0028,9877,21,0,15,10,8533.0,8461.0
9877,2012-10-15 22:00:00,Winter,0,1,Clear Skies,20.5,24.24,59,19.0012,9878,22,0,15,10,8557.0,8485.0
9878,2012-10-15 23:00:00,Winter,0,1,Clear Skies,18.86,22.725,63,15.0013,9879,23,0,15,10,8581.0,8509.0
9879,2012-10-16 00:00:00,Winter,0,1,Clear Skies,18.86,22.725,63,26.0027,9880,0,1,16,10,8605.0,8533.0
9880,2012-10-16 01:00:00,Winter,0,1,Clear Skies,18.04,21.97,67,12.998,9881,1,1,16,10,8629.0,8557.0
9881,2012-10-16 02:00:00,Winter,0,1,Clear Skies,18.04,21.97,67,8.9981,9882,2,1,16,10,8653.0,8581.0
9882,2012-10-16 03:00:00,Winter,0,1,Clear Skies,17.22,21.21,67,7.0015,9883,3,1,16,10,8677.0,8605.0
9883,2012-10-16 04:00:00,Winter,0,1,Clear Skies,17.22,21.21,67,11.0014,9884,4,1,16,10,8701.0,8629.0
9884,2012-10-16 05:00:00,Winter,0,1,Clear Skies,17.22,21.21,67,16.9979,9885,5,1,16,10,8725.0,8653.0
9885,2012-10-16 06:00:00,Winter,0,1,Clear Skies,17.22,21.21,67,11.0014,9886,6,1,16,10,8749.0,8677.0
9886,2012-10-16 07:00:00,Winter,0,1,Clear Skies,17.22,21.21,67,6.0032,9887,7,1,16,10,8773.0,8701.0
9887,2012-10-16 08:00:00,Winter,0,1,Clear Skies,18.04,21.97,62,0.0,9888,8,1,16,10,8797.0,8725.0
9888,2012-10-16 09:00:00,Winter,0,1,Clear Skies,19.68,23.485,55,16.9979,9889,9,1,16,10,8821.0,8749.0
9889,2012-10-16 10:00:00,Winter,0,1,Clear Skies,20.5,24.24,48,19.0012,9890,10,1,16,10,8845.0,8773.0
9890,2012-10-16 11:00:00,Winter,0,1,Clear Skies,20.5,24.24,45,27.9993,9891,11,1,16,10,8869.0,8797.0
9891,2012-10-16 12:00:00,Winter,0,1,Partly Cloudy,21.32,25.0,45,22.0028,9892,12,1,16,10,8893.0,8821.0
9892,2012-10-16 13:00:00,Winter,0,1,Clear Skies,21.32,25.0,45,19.0012,9893,13,1,16,10,8917.0,8845.0
9893,2012-10-16 14:00:00,Winter,0,1,Clear Skies,22.14,25.76,39,16.9979,9894,14,1,16,10,8941.0,8869.0
9894,2012-10-16 15:00:00,Winter,0,1,Clear Skies,22.14,25.76,41,22.0028,9895,15,1,16,10,8965.0,8893.0
9895,2012-10-16 16:00:00,Winter,0,1,Clear Skies,22.14,25.76,39,19.0012,9896,16,1,16,10,8989.0,8917.0
9896,2012-10-16 17:00:00,Winter,0,1,Clear Skies,21.32,25.0,39,12.998,9897,17,1,16,10,9013.0,8941.0
9897,2012-10-16 18:00:00,Winter,0,1,Clear Skies,20.5,24.24,42,11.0014,9898,18,1,16,10,9037.0,8965.0
9898,2012-10-16 19:00:00,Winter,0,1,Clear Skies,19.68,23.485,48,0.0,9899,19,1,16,10,9061.0,8989.0
9899,2012-10-16 20:00:00,Winter,0,1,Clear Skies,18.86,22.725,55,0.0,9900,20,1,16,10,9085.0,9013.0
9900,2012-10-16 21:00:00,Winter,0,1,Clear Skies,18.86,22.725,63,0.0,9901,21,1,16,10,9109.0,9037.0
9901,2012-10-16 22:00:00,Winter,0,1,Clear Skies,16.4,20.455,71,6.0032,9902,22,1,16,10,9133.0,9061.0
9902,2012-10-16 23:00:00,Winter,0,1,Clear Skies,16.4,20.455,71,0.0,9903,23,1,16,10,9157.0,9085.0
9903,2012-10-17 00:00:00,Winter,0,1,Clear Skies,15.58,19.695,76,0.0,9904,0,2,17,10,9181.0,9109.0
9904,2012-10-17 01:00:00,Winter,0,1,Clear Skies,15.58,19.695,76,0.0,9905,1,2,17,10,9205.0,9133.0
9905,2012-10-17 02:00:00,Winter,0,1,Clear Skies,15.58,19.695,76,0.0,9906,2,2,17,10,9229.0,9157.0
9906,2012-10-17 03:00:00,Winter,0,1,Clear Skies,14.76,18.94,87,0.0,9907,3,2,17,10,9253.0,9181.0
9907,2012-10-17 04:00:00,Winter,0,1,Clear Skies,14.76,18.18,81,6.0032,9908,4,2,17,10,9277.0,9205.0
9908,2012-10-17 05:00:00,Winter,0,1,Partly Cloudy,14.76,18.94,81,0.0,9909,5,2,17,10,9301.0,9229.0
9909,2012-10-17 06:00:00,Winter,0,1,Clear Skies,15.58,19.695,82,0.0,9910,6,2,17,10,9325.0,9253.0
9910,2012-10-17 07:00:00,Winter,0,1,Clear Skies,14.76,18.18,81,7.0015,9911,7,2,17,10,9349.0,9277.0
9911,2012-10-17 08:00:00,Winter,0,1,Partly Cloudy,16.4,20.455,76,0.0,9912,8,2,17,10,9373.0,9301.0
9912,2012-10-17 09:00:00,Winter,0,1,Partly Cloudy,17.22,21.21,77,0.0,9913,9,2,17,10,9397.0,9325.0
9913,2012-10-17 10:00:00,Winter,0,1,Partly Cloudy,18.86,22.725,67,0.0,9914,10,2,17,10,9421.0,9349.0
9914,2012-10-17 11:00:00,Winter,0,1,Partly Cloudy,20.5,24.24,51,6.0032,9915,11,2,17,10,9445.0,9373.0
9915,2012-10-17 12:00:00,Winter,0,1,Partly Cloudy,21.32,25.0,48,11.0014,9916,12,2,17,10,9469.0,9397.0
9916,2012-10-17 13:00:00,Winter,0,1,Partly Cloudy,22.14,25.76,49,8.9981,9917,13,2,17,10,9493.0,9421.0
9917,2012-10-17 14:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,43,11.0014,9918,14,2,17,10,9517.0,9445.0
9918,2012-10-17 15:00:00,Winter,0,1,Partly Cloudy,23.78,27.275,43,15.0013,9919,15,2,17,10,9541.0,9469.0
9919,2012-10-17 16:00:00,Winter,0,1,Clear Skies,22.96,26.515,52,12.998,9920,16,2,17,10,9565.0,9493.0
9920,2012-10-17 17:00:00,Winter,0,1,Clear Skies,22.14,25.76,56,7.0015,9921,17,2,17,10,9589.0,9517.0
9921,2012-10-17 18:00:00,Winter,0,1,Clear Skies,21.32,25.0,59,11.0014,9922,18,2,17,10,9613.0,9541.0
9922,2012-10-17 19:00:00,Winter,0,1,Clear Skies,20.5,24.24,72,12.998,9923,19,2,17,10,9637.0,9565.0
9923,2012-10-17 20:00:00,Winter,0,1,Clear Skies,20.5,24.24,72,8.9981,9924,20,2,17,10,9661.0,9589.0
9924,2012-10-17 21:00:00,Winter,0,1,Clear Skies,18.86,22.725,82,12.998,9925,21,2,17,10,9685.0,9613.0
9925,2012-10-17 22:00:00,Winter,0,1,Clear Skies,18.86,22.725,88,16.9979,9926,22,2,17,10,9709.0,9637.0
9926,2012-10-17 23:00:00,Winter,0,1,Clear Skies,18.86,22.725,88,15.0013,9927,23,2,17,10,9733.0,9661.0
9927,2012-10-18 00:00:00,Winter,0,1,Clear Skies,18.86,22.725,88,12.998,9928,0,3,18,10,9757.0,9685.0
9928,2012-10-18 01:00:00,Winter,0,1,Clear Skies,18.86,22.725,82,15.0013,9929,1,3,18,10,9781.0,9709.0
9929,2012-10-18 02:00:00,Winter,0,1,Clear Skies,18.86,22.725,82,12.998,9930,2,3,18,10,9805.0,9733.0
9930,2012-10-18 03:00:00,Winter,0,1,Clear Skies,18.04,21.97,88,15.0013,9931,3,3,18,10,9829.0,9757.0
9931,2012-10-18 04:00:00,Winter,0,1,Clear Skies,18.04,21.97,88,15.0013,9932,4,3,18,10,9853.0,9781.0
9932,2012-10-18 05:00:00,Winter,0,1,Clear Skies,18.04,21.97,82,15.0013,9933,5,3,18,10,9877.0,9805.0
9933,2012-10-18 06:00:00,Winter,0,1,Clear Skies,18.04,21.97,88,19.9995,9934,6,3,18,10,9901.0,9829.0
9934,2012-10-18 07:00:00,Winter,0,1,Clear Skies,18.04,21.97,88,16.9979,9935,7,3,18,10,9925.0,9853.0
9935,2012-10-18 08:00:00,Winter,0,1,Clear Skies,18.86,22.725,82,16.9979,9936,8,3,18,10,9949.0,9877.0
9936,2012-10-18 09:00:00,Winter,0,1,Partly Cloudy,20.5,24.24,77,11.0014,9937,9,3,18,10,9973.0,9901.0
9937,2012-10-18 10:00:00,Winter,0,1,Partly Cloudy,21.32,25.0,68,15.0013,9938,10,3,18,10,9997.0,9925.0
9938,2012-10-18 11:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,56,15.0013,9939,11,3,18,10,10021.0,9949.0
9939,2012-10-18 12:00:00,Winter,0,1,Partly Cloudy,24.6,31.06,53,16.9979,9940,12,3,18,10,10045.0,9973.0
9940,2012-10-18 13:00:00,Winter,0,1,Clear Skies,25.42,31.06,53,23.9994,9941,13,3,18,10,10069.0,9997.0
9941,2012-10-18 14:00:00,Winter,0,1,Partly Cloudy,25.42,31.06,50,19.9995,9942,14,3,18,10,10093.0,10021.0
9942,2012-10-18 15:00:00,Winter,0,1,Partly Cloudy,24.6,30.305,60,12.998,9943,15,3,18,10,10117.0,10045.0
9943,2012-10-18 16:00:00,Winter,0,1,Clear Skies,24.6,31.06,56,19.0012,9944,16,3,18,10,10141.0,10069.0
9944,2012-10-18 17:00:00,Winter,0,1,Partly Cloudy,23.78,27.275,64,22.0028,9945,17,3,18,10,10164.0,10092.857142857143
9945,2012-10-18 18:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,64,22.0028,9946,18,3,18,10,10188.0,10116.714285714286
9946,2012-10-18 19:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,68,19.9995,9947,19,3,18,10,10212.0,10140.57142857143
9947,2012-10-18 20:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,68,16.9979,9948,20,3,18,10,10236.0,10164.42857142857
9948,2012-10-18 21:00:00,Winter,0,1,Partly Cloudy,22.14,25.76,77,12.998,9949,21,3,18,10,10260.0,10188.285714285714
9949,2012-10-18 22:00:00,Winter,0,1,Partly Cloudy,22.14,25.76,83,12.998,9950,22,3,18,10,10284.0,10212.142857142857
9950,2012-10-18 23:00:00,Winter,0,1,Partly Cloudy,22.14,25.76,83,0.0,9951,23,3,18,10,10308.0,10236.0
9951,2012-10-19 00:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,83,7.0015,9952,0,4,19,10,10332.0,10260.0
9952,2012-10-19 01:00:00,Winter,0,1,Light Storms/Rain,22.14,25.76,88,0.0,9953,1,4,19,10,10356.0,10284.0
9953,2012-10-19 02:00:00,Winter,0,1,Partly Cloudy,22.14,25.76,88,0.0,9954,2,4,19,10,10380.0,10308.0
9954,2012-10-19 03:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,83,0.0,9955,3,4,19,10,10404.0,10332.0
9955,2012-10-19 04:00:00,Winter,0,1,Partly Cloudy,22.96,26.515,83,0.0,9956,4,4,19,10,10428.0,10356.0
9956,2012-10-19 05:00:00,Winter,0,1,Partly Cloudy,22.14,25.76,88,0.0,9957,5,4,19,10,10452.0,10380.0
9957,2012-10-19 06:00:00,Winter,0,1,Light Storms/Rain,22.14,25.76,94,11.0014,9958,6,4,19,10,10476.0,10404.0
9958,2012-10-19 07:00:00,Winter,0,1,Light Storms/Rain,22.14,25.76,94,0.0,9959,7,4,19,10,10500.0,10428.0
9959,2012-10-19 08:00:00,Winter,0,1,Partly Cloudy,22.14,25.76,94,7.0015,9960,8,4,19,10,10524.0,10452.0
9960,2012-10-19 09:00:00,Winter,0,1,Partly Cloudy,22.14,25.76,94,7.0015,9961,9,4,19,10,10548.0,10476.0
9961,2012-10-19 10:00:00,Winter,0,1,Partly Cloudy,23.78,27.275,88,12.998,9962,10,4,19,10,10572.0,10500.0
9962,2012-10-19 11:00:00,Winter,0,1,Clear Skies,24.6,28.03,83,12.998,9963,11,4,19,10,10596.0,10524.0
9963,2012-10-19 12:00:00,Winter,0,1,Clear Skies,26.24,30.305,69,15.0013,9964,12,4,19,10,10620.0,10548.0
9964,2012-10-19 13:00:00,Winter,0,1,Clear Skies,25.42,29.545,73,15.0013,9965,13,4,19,10,10644.0,10572.0
9965,2012-10-19 14:00:00,Winter,0,1,Clear Skies,27.06,31.06,61,16.9979,9966,14,4,19,10,10668.0,10596.0
9966,2012-10-19 15:00:00,Winter,0,1,Clear Skies,26.24,30.305,65,19.9995,9967,15,4,19,10,10692.0,10620.0
9967,2012-10-19 16:00:00,Winter,0,1,Light Storms/Rain,25.42,30.305,69,23.9994,9968,16,4,19,10,10716.0,10644.0
9968,2012-10-19 17:00:00,Winter,0,1,Light Storms/Rain,25.42,30.305,69,23.9994,9969,17,4,19,10,10740.0,10668.0
9969,2012-10-19 18:00:00,Winter,0,1,Clear Skies,22.96,26.515,83,7.0015,9970,18,4,19,10,10764.0,10692.0
9970,2012-10-19 19:00:00,Winter,0,1,Clear Skies,22.14,25.76,88,11.0014,9971,19,4,19,10,10788.0,10716.0
9971,2012-10-19 20:00:00,Winter,0,1,Clear Skies,21.32,25.0,77,12.998,9972,20,4,19,10,10812.0,10740.0
9972,2012-10-19 21:00:00,Winter,0,1,Clear Skies,20.5,24.24,77,0.0,9973,21,4,19,10,10836.0,10764.0
9973,2012-10-19 22:00:00,Winter,0,1,Clear Skies,20.5,24.24,77,6.0032,9974,22,4,19,10,10860.0,10788.0
9974,2012-10-19 23:00:00,Winter,0,1,Clear Skies,18.86,22.725,88,7.0015,9975,23,4,19,10,,
9975,2012-11-01 00:00:00,Winter,0,1,Clear Skies,14.76,18.18,57,6.0032,9976,0,3,1,11,23.0,
9976,2012-11-01 01:00:00,Winter,0,1,Clear Skies,12.3,15.91,75,7.0015,9977,1,3,1,11,46.0,
9977,2012-11-01 02:00:00,Winter,0,1,Clear Skies,13.12,16.665,66,8.9981,9978,2,3,1,11,68.0,
9978,2012-11-01 03:00:00,Winter,0,1,Clear Skies,13.94,16.665,61,8.9981,9979,3,3,1,11,91.0,
9979,2012-11-01 04:00:00,Winter,0,1,Partly Cloudy,13.94,17.425,66,7.0015,9980,4,3,1,11,114.0,
9980,2012-11-01 05:00:00,Winter,0,1,Clear Skies,13.94,16.665,66,8.9981,9981,5,3,1,11,137.0,
9981,2012-11-01 06:00:00,Winter,0,1,Clear Skies,13.94,16.665,61,11.0014,9982,6,3,1,11,160.0,91.28571428571429
9982,2012-11-01 07:00:00,Winter,0,1,Partly Cloudy,14.76,17.425,57,11.0014,9983,7,3,1,11,184.0,114.28571428571429
9983,2012-11-01 08:00:00,Winter,0,1,Partly Cloudy,14.76,18.94,56,7.0015,9984,8,3,1,11,208.0,137.42857142857142
9984,2012-11-01 09:00:00,Winter,0,1,Light Storms/Rain,14.76,18.18,57,7.0015,9985,9,3,1,11,232.0,160.85714285714286
9985,2012-11-01 10:00:00,Winter,0,1,Light Storms/Rain,14.76,17.425,62,12.998,9986,10,3,1,11,254.0,184.14285714285714
9986,2012-11-01 11:00:00,Winter,0,1,Light Storms/Rain,14.76,17.425,62,12.998,9987,11,3,1,11,276.0,207.28571428571428
9987,2012-11-01 12:00:00,Winter,0,1,Light Storms/Rain,15.58,19.695,62,11.0014,9988,12,3,1,11,300.0,230.57142857142858
9988,2012-11-01 13:00:00,Winter,0,1,Partly Cloudy,16.4,20.455,58,11.0014,9989,13,3,1,11,323.0,253.85714285714286
9989,2012-11-01 14:00:00,Winter,0,1,Partly Cloudy,16.4,20.455,50,15.0013,9990,14,3,1,11,347.0,277.14285714285717
9990,2012-11-01 15:00:00,Winter,0,1,Partly Cloudy,16.4,20.455,54,11.0014,9991,15,3,1,11,371.0,300.42857142857144
9991,2012-11-01 16:00:00,Winter,0,1,Partly Cloudy,16.4,20.455,54,11.0014,9992,16,3,1,11,395.0,323.7142857142857
9992,2012-11-01 17:00:00,Winter,0,1,Light Storms/Rain,16.4,20.455,50,15.0013,9993,17,3,1,11,407.0,345.57142857142856
9993,2012-11-01 18:00:00,Winter,0,1,Partly Cloudy,16.4,20.455,50,11.0014,9994,18,3,1,11,430.0,367.57142857142856
9994,2012-11-01 19:00:00,Winter,0,1,Partly Cloudy,16.4,20.455,50,11.0014,9995,19,3,1,11,453.0,389.42857142857144
9995,2012-11-01 20:00:00,Winter,0,1,Partly Cloudy,15.58,19.695,54,16.9979,9996,20,3,1,11,477.0,411.42857142857144
9996,2012-11-01 21:00:00,Winter,0,1,Partly Cloudy,15.58,19.695,54,8.9981,9997,21,3,1,11,500.0,433.2857142857143
9997,2012-11-01 22:00:00,Winter,0,1,Clear Skies,14.76,17.425,57,11.0014,9998,22,3,1,11,523.0,455.0
9998,2012-11-01 23:00:00,Winter,0,1,Clear Skies,13.94,16.665,57,11.0014,9999,23,3,1,11,547.0,476.7142857142857
9999,2012-11-02 00:00:00,Winter,0,1,Clear Skies,13.94,16.665,57,11.0014,10000,0,4,2,11,571.0,500.14285714285717
10000,2012-11-02 01:00:00,Winter,0,1,Clear Skies,13.12,15.91,66,11.0014,10001,1,4,2,11,595.0,523.7142857142857
10001,2012-11-02 02:00:00,Winter,0,1,Clear Skies,13.12,15.91,66,11.0014,10002,2,4,2,11,619.0,547.4285714285714
10002,2012-11-02 03:00:00,Winter,0,1,Clear Skies,12.3,15.15,70,11.0014,10003,3,4,2,11,642.0,571.0
10003,2012-11-02 04:00:00,Winter,0,1,Clear Skies,12.3,15.91,70,7.0015,10004,4,4,2,11,665.0,594.5714285714286
10004,2012-11-02 05:00:00,Winter,0,1,Partly Cloudy,13.12,15.91,66,11.0014,10005,5,4,2,11,687.0,618.0
10005,2012-11-02 06:00:00,Winter,0,1,Clear Skies,12.3,15.15,70,11.0014,10006,6,4,2,11,711.0,641.4285714285714
10006,2012-11-02 07:00:00,Winter,0,1,Partly Cloudy,12.3,15.15,70,8.9981,10007,7,4,2,11,734.0,664.7142857142857
10007,2012-11-02 08:00:00,Winter,0,1,Clear Skies,13.12,16.665,57,7.0015,10008,8,4,2,11,758.0,688.0
10008,2012-11-02 09:00:00,Winter,0,1,Clear Skies,13.94,17.425,53,7.0015,10009,9,4,2,11,781.0,711.1428571428571
10009,2012-11-02 10:00:00,Winter,0,1,Clear Skies,15.58,19.695,46,19.9995,10010,10,4,2,11,804.0,734.2857142857143
10010,2012-11-02 11:00:00,Winter,0,1,Clear Skies,17.22,21.21,41,27.9993,10011,11,4,2,11,828.0,757.5714285714286
10011,2012-11-02 12:00:00,Winter,0,1,Clear Skies,17.22,21.21,41,23.9994,10012,12,4,2,11,852.0,781.1428571428571
10012,2012-11-02 13:00:00,Winter,0,1,Clear Skies,16.4,20.455,43,23.9994,10013,13,4,2,11,876.0,804.7142857142857
10013,2012-11-02 14:00:00,Winter,0,1,Partly Cloudy,16.4,20.455,40,32.9975,10014,14,4,2,11,900.0,828.4285714285714
10014,2012-11-02 15:00:00,Winter,0,1,Partly Cloudy,16.4,20.455,40,27.9993,10015,15,4,2,11,924.0,852.1428571428571
10015,2012-11-02 16:00:00,Winter,0,1,Clear Skies,15.58,19.695,40,22.0028,10016,16,4,2,11,948.0,876.0
10016,2012-11-02 17:00:00,Winter,0,1,Clear Skies,15.58,19.695,40,22.0028,10017,17,4,2,11,972.0,900.0
10017,2012-11-02 18:00:00,Winter,0,1,Partly Cloudy,15.58,19.695,43,22.0028,10018,18,4,2,11,996.0,924.0
10018,2012-11-02 19:00:00,Winter,0,1,Partly Cloudy,15.58,19.695,43,19.9995,10019,19,4,2,11,1019.0,947.8571428571429
10019,2012-11-02 20:00:00,Winter,0,1,Partly Cloudy,14.76,16.665,46,27.9993,10020,20,4,2,11,1042.0,971.5714285714286
10020,2012-11-02 21:00:00,Winter,0,1,Partly Cloudy,14.76,16.665,46,23.9994,10021,21,4,2,11,1066.0,995.2857142857143
10021,2012-11-02 22:00:00,Winter,0,1,Clear Skies,14.76,16.665,46,16.9979,10022,22,4,2,11,1090.0,1019.0
10022,2012-11-02 23:00:00,Winter,0,1,Clear Skies,13.94,15.15,53,19.9995,10023,23,4,2,11,1112.0,1042.4285714285713
10023,2012-11-03 00:00:00,Winter,0,0,Clear Skies,13.94,16.665,53,11.0014,10024,0,5,3,11,1135.0,1065.7142857142858
10024,2012-11-03 01:00:00,Winter,0,0,Partly Cloudy,13.94,15.15,49,22.0028,10025,1,5,3,11,1159.0,1089.0
10025,2012-11-03 02:00:00,Winter,0,0,Partly Cloudy,13.94,15.91,49,16.9979,10026,2,5,3,11,1182.0,1112.2857142857142
10026,2012-11-03 03:00:00,Winter,0,0,Partly Cloudy,13.94,15.91,49,16.9979,10027,3,5,3,11,1205.0,1135.5714285714287
10027,2012-11-03 04:00:00,Winter,0,0,Partly Cloudy,13.12,15.15,49,19.9995,10028,4,5,3,11,1228.0,1158.7142857142858
10028,2012-11-03 05:00:00,Winter,0,0,Partly Cloudy,13.12,15.15,49,16.9979,10029,5,5,3,11,1251.0,1181.7142857142858
10029,2012-11-03 06:00:00,Winter,0,0,Partly Cloudy,13.12,15.91,49,12.998,10030,6,5,3,11,1275.0,1205.0
10030,2012-11-03 07:00:00,Winter,0,0,Partly Cloudy,13.12,15.15,49,16.9979,10031,7,5,3,11,1298.0,1228.2857142857142
10031,2012-11-03 08:00:00,Winter,0,0,Partly Cloudy,13.94,15.15,46,19.9995,10032,8,5,3,11,1322.0,1251.5714285714287
10032,2012-11-03 09:00:00,Winter,0,0,Partly Cloudy,13.94,15.15,49,19.9995,10033,9,5,3,11,1346.0,1275.0
10033,2012-11-03 10:00:00,Winter,0,0,Clear Skies,14.76,16.665,46,26.0027,10034,10,5,3,11,1370.0,1298.5714285714287
10034,2012-11-03 11:00:00,Winter,0,0,Partly Cloudy,14.76,16.665,46,26.0027,10035,11,5,3,11,1394.0,1322.2857142857142
10035,2012-11-03 12:00:00,Winter,0,0,Partly Cloudy,14.76,15.91,46,31.0009,10036,12,5,3,11,1418.0,1346.142857142857
10036,2012-11-03 13:00:00,Winter,0,0,Partly Cloudy,14.76,16.665,46,23.9994,10037,13,5,3,11,1442.0,1370.0
10037,2012-11-03 14:00:00,Winter,0,0,Partly Cloudy,14.76,16.665,50,22.0028,10038,14,5,3,11,1466.0,1394.0
10038,2012-11-03 15:00:00,Winter,0,0,Partly Cloudy,14.76,15.91,46,30.0026,10039,15,5,3,11,1490.0,1418.0
10039,2012-11-03 16:00:00,Winter,0,0,Partly Cloudy,14.76,16.665,46,22.0028,10040,16,5,3,11,1514.0,1442.0
10040,2012-11-03 17:00:00,Winter,0,0,Partly Cloudy,14.76,16.665,46,19.9995,10041,17,5,3,11,1538.0,1466.0
